720	1	1	0.160379	0.039392	0.716692	4	0.06811	0.637878
720	1	1	0.0763259	0.032532	0.717432	4	0.0533729	0.641077
720	1	1	0.069947	0.032584	0.712841	4	0.054081	0.642917
720	1	1	0.0766542	0.0318868	0.721352	4	0.0532532	0.649125
720	1	1	0.0740151	0.0291829	0.703667	4	0.0485051	0.635372
720	1	1	0.073343	0.0379398	0.706336	4	0.0530179	0.641285
720	1	1	0.0725069	0.0305901	0.720724	4	0.0472529	0.653948
720	1	1	0.0728819	0.0301859	0.708347	4	0.0470669	0.642625
720	1	1	0.075985	0.037255	0.703653	4	0.053596	0.639234
